rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
143,694249,Cole Carrigg,COL,CIN,2026-07-18T19:10:00Z,Scheduled,6,Rhett Lowder,695076,R,47.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",26.8,48.7,67.7,71.7,75.0,5.7,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,19,0,"Last 7 games: 3/19, 0 HR","switch hitter; pitcher baseline 9.5% barrel, 9.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.6,30.4,86.0,98.1409,0.408,0.162,0.329,73.5,38.2,45.6,29.1,4.0,0.24,9.5,38.8,90.6,0.456,0.186,26.5,149 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,23,4,91,Coors Field,
144,665161,Jeremy Pena,HOU,BAL,2026-07-18T20:10:00Z,Scheduled,1,Trevor Rogers,669432,L,47.8,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",28.1,37.7,57.1,88.7,78.0,28.6,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,0,"Last 7 games: 9/29, 0 HR","platoon edge; pitcher baseline 7.0% barrel, 8.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.4,40.03,87.92,99.6415,0.4355,0.1438,0.348,72.23,14.02,46.34,25.41,9.3,0.1471,7.04,42.17,89.28,0.4005,0.1545,24.6,156 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,75,0,86,Daikin Park,
145,668227,Randy Arozarena,SEA,SF,2026-07-19T00:08:00Z,Scheduled,2,Logan Webb,657277,R,47.8,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",40.0,31.2,43.4,95.5,50.0,54.7,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 6.2% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.05,44.72,91.23,101.0066,0.4226,0.1697,0.3438,71.39,24.69,34.33,22.14,15.8,0.1754,6.2,40.69,89.21,0.3857,0.1289,19.0,253 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,53,0,71,T-Mobile Park,
146,693304,Nick Gonzales,PIT,CLE,2026-07-18T23:10:00Z,Scheduled,6,Logan Allen,671106,L,47.6,Longshot,Watch List,"Projected Lineup, Platoon Edge",15.3,68.2,51.1,71.7,78.0,30.0,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,0,Contact streak: 8/25 over last 7 games,"platoon edge; pitcher baseline 15.5% barrel, 5.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,3.17,36.77,86.7,98.4245,0.3792,0.1042,0.3162,70.5,12.38,40.72,19.93,4.3,0.0887,15.47,49.4,92.38,0.428,0.1845,32.53,145 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,47,0,80,Progressive Field,
147,681198,TJ Rumfield,COL,CIN,2026-07-18T19:10:00Z,Scheduled,4,Rhett Lowder,695076,R,47.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",13.8,49.7,67.7,90.4,80.0,22.9,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,22,0,"Last 7 games: 6/22, 0 HR","platoon edge; pitcher baseline 9.5% barrel, 9.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.3,27.9,83.7,96.3796,0.378,0.128,0.322,68.9,8.7,44.6,28.6,12.0,0.177,9.5,38.8,90.6,0.456,0.186,26.5,149 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,23,4,91,Coors Field,
148,664761,Alec Bohm,PHI,NYM,2026-07-18T20:05:00Z,Scheduled,4,Sean Manaea,640455,L,47.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",28.1,41.3,57.8,90.4,78.0,0.0,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,26,0,"Last 7 games: 2/26, 0 HR","platoon edge; pitcher baseline 8.3% barrel, 10.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.5,42.62,90.31,100.0247,0.3787,0.1292,0.3051,70.93,12.81,28.0,21.46,11.0,0.1325,8.34,40.71,88.61,0.4101,0.1652,25.67,223 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,52,0,84,Citizens Bank Park,
149,624641,Edmundo Sosa,PHI,NYM,2026-07-18T20:05:00Z,Scheduled,5,Sean Manaea,640455,L,47.5,Longshot,Watch List,"Projected Lineup, Platoon Edge",31.5,41.3,57.8,81.9,78.0,0.0,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,21,0,"Last 7 games: 2/21, 0 HR","platoon edge; pitcher baseline 8.3% barrel, 10.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.21,39.89,87.84,99.9445,0.4428,0.1677,0.325,72.23,25.71,40.19,19.96,6.8,0.1622,8.34,40.71,88.61,0.4101,0.1652,25.67,223 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,52,0,84,Citizens Bank Park,
150,691723,Coby Mayo,BAL,HOU,2026-07-18T20:10:00Z,Scheduled,8,Spencer Arrighetti,681293,R,47.4,Longshot,Watch List,"Projected Lineup, Strong Barrel",46.0,39.1,57.1,47.9,50.0,61.5,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,14,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.4% barrel, 10.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.73,45.31,90.73,103.0252,0.3847,0.1761,0.2939,75.33,54.03,50.39,33.06,11.7,0.1899,8.38,35.51,88.19,0.4148,0.1686,28.02,156 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,75,0,86,Daikin Park,
151,663968,Jake Mangum,PIT,CLE,2026-07-18T23:10:00Z,Scheduled,1,Logan Allen,671106,L,47.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",5.1,67.6,51.1,88.7,75.0,50.3,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,1,Contact streak: 8/24 over last 7 games,"switch hitter; pitcher baseline 15.5% barrel, 5.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,1.93,29.06,85.41,96.4279,0.3332,0.0759,0.2865,67.16,3.62,28.21,13.81,2.3,0.0769,15.47,49.4,92.38,0.428,0.1845,32.53,145 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,47,0,80,Progressive Field,
152,686797,Brooks Lee,MIN,CHC,2026-07-18T18:20:00Z,Scheduled,2,Matthew Boyd,571510,L,47.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",18.9,49.7,54.3,95.5,75.0,18.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,0,"Last 7 games: 6/25, 0 HR","switch hitter; pitcher baseline 10.1% barrel, 9.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.4,33.53,88.18,97.4079,0.3467,0.1155,0.2813,69.99,8.42,41.5,28.44,14.6,0.1641,10.12,44.79,89.69,0.4351,0.1755,25.01,225 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,79,8,84,Wrigley Field,
153,663656,Kyle Tucker,LAD,NYY,2026-07-19T00:08:00Z,Scheduled,6,Ryan Weathers,677960,L,47.3,Longshot,Watch List,Projected Lineup,33.3,50.8,58.7,71.7,50.0,15.3,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,0,"Last 7 games: 6/27, 0 HR","same-side matchup; pitcher baseline 9.9% barrel, 13.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.3,39.42,89.33,98.9121,0.4172,0.1521,0.3461,71.51,21.08,44.08,31.44,11.5,0.1497,9.95,41.71,89.6,0.4327,0.1848,27.16,7 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,35,0,82,Yankee Stadium,
154,703607,Henry Bolte,ATH,WSH,2026-07-19T02:05:00Z,Scheduled,9,Zack Littell,641793,R,47.3,Longshot,Watch List,Projected Lineup,31.9,67.7,62.9,40.2,50.0,18.3,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,22,1,"Last 7 games: 2/22, 1 HR","same-side matchup; pitcher baseline 10.9% barrel, 26.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.4,46.8,89.9,104.0613,0.344,0.117,0.298,76.8,73.0,32.8,18.4,3.0,0.089,10.95,44.12,91.39,0.5154,0.2341,32.0,213 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,18,0,93,Sutter Health Park,
155,686681,Michael Massey,KC,SD,2026-07-18T20:10:00Z,Scheduled,7,Griffin Canning,656288,R,47.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",30.9,48.2,50.7,59.8,80.0,40.7,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,23,0,Contact streak: 9/23 over last 7 games,"platoon edge; pitcher baseline 9.0% barrel, 8.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.89,38.95,89.46,98.7746,0.3964,0.1514,0.2951,71.43,11.66,48.24,33.32,5.8,0.1327,9.01,46.96,90.78,0.414,0.1645,23.68,211 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0517&lon=-94.4803,79,14,80,Kauffman Stadium,
156,687221,Dalton Rushing,LAD,NYY,2026-07-19T00:08:00Z,Scheduled,8,Ryan Weathers,677960,L,47.0,Longshot,Watch List,"Projected Lineup, Strong Barrel",43.9,50.8,58.7,47.9,50.0,5.7,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,19,0,"Last 7 games: 3/19, 0 HR","same-side matchup; pitcher baseline 9.9% barrel, 13.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.25,43.76,89.54,101.5901,0.4091,0.1732,0.3194,72.61,17.61,48.03,27.76,8.2,0.1879,9.95,41.71,89.6,0.4327,0.1848,27.16,7 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,35,0,82,Yankee Stadium,
157,666018,Jonathan Aranda,TB,BOS,2026-07-18T20:10:00Z,Scheduled,2,Patrick Sandoval,663776,L,46.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",50.0,21.1,28.7,95.5,50.0,63.3,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,26,1,Contact streak: 11/26 over last 7 games,"same-side matchup; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.08,48.13,91.67,101.3952,0.4793,0.203,0.3722,70.15,12.3,30.19,30.06,14.0,0.1709,0.0,46.2,88.9,0.357,0.084,15.4,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=42.3467&lon=-71.0972,,,,Fenway Park,
158,669016,Brandon Marsh,PHI,NYM,2026-07-18T20:05:00Z,Scheduled,6,Sean Manaea,640455,L,46.8,Longshot,Watch List,Projected Lineup,40.1,41.3,57.8,71.7,50.0,9.3,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,22,0,"Last 7 games: 4/22, 0 HR","same-side matchup; pitcher baseline 8.3% barrel, 10.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.03,45.7,90.05,100.3667,0.4362,0.1683,0.323,71.47,14.98,38.05,26.1,13.8,0.1798,8.34,40.71,88.61,0.4101,0.1652,25.67,223 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,52,0,84,Citizens Bank Park,
159,686611,Dylan Crews,WSH,ATH,2026-07-19T02:05:00Z,Scheduled,5,J.T. Ginn,669372,R,46.6,Longshot,Watch List,Projected Lineup,39.9,33.3,62.9,81.9,50.0,0.0,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,25,0,"Last 7 games: 2/25, 0 HR","same-side matchup; pitcher baseline 7.6% barrel, 14.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.17,41.43,90.26,101.4944,0.4154,0.1741,0.314,73.51,33.08,33.45,27.0,7.2,0.1363,7.56,37.57,87.56,0.3775,0.1428,23.64,213 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,18,0,93,Sutter Health Park,
160,680779,Henry Davis,PIT,CLE,2026-07-18T17:10:00Z,Scheduled,9,Gavin Williams,668909,R,46.5,Longshot,Watch List,"Projected Lineup, Strong Barrel",37.4,58.2,51.1,40.2,50.0,47.2,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,16,1,"Last 7 games: 5/16, 1 HR","same-side matchup; pitcher baseline 11.0% barrel, 18.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.59,38.8,89.23,100.4765,0.361,0.1585,0.2937,74.32,43.99,52.61,27.26,7.7,0.1579,11.03,47.31,90.75,0.4246,0.1845,24.39,145 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,47,0,80,Progressive Field,
161,662139,Daulton Varsho,TOR,CWS,2026-07-18T19:07:00Z,Scheduled,6,Davis Martin,663436,R,46.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",35.1,42.6,48.9,71.7,80.0,0.0,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,26,0,"Last 7 games: 3/26, 0 HR","platoon edge; pitcher baseline 7.6% barrel, 10.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.18,39.53,87.24,99.6638,0.4044,0.1676,0.306,73.64,35.97,40.1,29.52,10.9,0.1945,7.63,44.74,90.35,0.4216,0.1517,22.01,84 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,81,1,70,Rogers Centre,
162,657757,Gavin Sheets,SD,KC,2026-07-18T20:10:00Z,Scheduled,5,Randy Dobnak,677976,R,46.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",36.2,34.2,50.7,81.9,80.0,0.0,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,0,21,0,"Last 7 games: 0/21, 0 HR","platoon edge; pitcher baseline 6.3% barrel, 1.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.13,42.51,88.64,99.8976,0.4159,0.169,0.3323,74.52,48.54,39.61,22.79,15.5,0.1938,6.3,40.2,91.39,0.422,0.1296,18.14,211 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0517&lon=-94.4803,79,14,80,Kauffman Stadium,
163,673237,Yainer Diaz,HOU,BAL,2026-07-18T20:10:00Z,Scheduled,7,Trevor Rogers,669432,L,46.2,Longshot,Watch List,"Projected Lineup, Platoon Edge, Hot Hitter/Streak",27.4,37.7,57.1,59.8,78.0,82.7,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 7.0% barrel, 8.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.87,34.64,88.36,99.193,0.4111,0.1515,0.3036,72.48,21.1,37.54,18.96,10.2,0.1631,7.04,42.17,89.28,0.4005,0.1545,24.6,156 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,75,0,86,Daikin Park,
164,663698,Joey Bart,ATL,TEX,2026-07-18T20:10:00Z,Scheduled,8,MacKenzie Gore,669022,L,45.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",36.9,47.7,49.9,47.9,78.0,20.3,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,15,1,"Last 7 games: 2/15, 1 HR","platoon edge; pitcher baseline 9.2% barrel, 14.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.77,37.39,87.14,99.2821,0.394,0.1814,0.2977,75.0,49.38,40.16,31.79,4.0,0.1379,9.2,44.59,90.26,0.3919,0.153,28.07,279 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,90,25,75,Truist Park,
165,695734,Daylen Lile,WSH,ATH,2026-07-19T02:05:00Z,Scheduled,6,J.T. Ginn,669372,R,45.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",30.5,33.3,62.9,71.7,80.0,21.8,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,28,1,"Last 7 games: 4/28, 1 HR","platoon edge; pitcher baseline 7.6% barrel, 14.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.02,36.74,88.34,98.6898,0.4266,0.1565,0.3256,70.32,6.91,41.01,31.78,10.4,0.1717,7.56,37.57,87.56,0.3775,0.1428,23.64,213 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,18,0,93,Sutter Health Park,
166,687859,Troy Johnston,COL,CIN,2026-07-18T19:10:00Z,Scheduled,7,Rhett Lowder,695076,R,45.7,Longshot,Watch List,"Projected Lineup, Platoon Edge",24.4,49.7,67.7,59.8,80.0,0.8,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,16,0,"Last 7 games: 2/16, 0 HR","platoon edge; pitcher baseline 9.5% barrel, 9.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.36,39.02,89.6,99.1191,0.4027,0.1261,0.3303,70.25,5.72,40.63,23.09,3.3,0.1255,9.5,38.8,90.6,0.456,0.186,26.5,149 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,23,4,91,Coors Field,
167,663837,Matt Vierling,DET,LAA,2026-07-19T02:07:00Z,Scheduled,8,Grayson Rodriguez,680570,R,45.7,Longshot,Watch List,Projected Lineup,30.7,60.5,57.2,47.9,50.0,25.8,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,0,"Last 7 games: 7/24, 0 HR","same-side matchup; pitcher baseline 8.7% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.06,38.71,89.05,99.1028,0.3947,0.1419,0.3128,71.07,8.62,30.57,31.97,3.8,0.11,8.7,51.0,91.4,0.531,0.22,28.8,215 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,53,1,83,Angel Stadium,
168,694203,Denzer Guzman,LAA,DET,2026-07-19T02:07:00Z,Scheduled,5,Tarik Skubal,669373,L,45.6,Longshot,Watch List,"Projected Lineup, Platoon Edge",29.2,29.4,57.2,81.9,78.0,37.8,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,1,"Last 7 games: 6/24, 1 HR","platoon edge; pitcher baseline 7.5% barrel, 12.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.91,39.19,87.2,98.4711,0.344,0.126,0.2623,73.43,33.44,45.08,27.62,3.4,0.1509,7.54,35.66,87.22,0.3538,0.1268,24.85,215 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,53,1,83,Angel Stadium,
169,668885,Austin Martin,MIN,CHC,2026-07-18T18:20:00Z,Scheduled,1,Matthew Boyd,571510,L,45.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",11.0,50.7,54.3,88.7,78.0,42.0,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,10,0,Contact streak: 4/10 over last 7 games,"platoon edge; pitcher baseline 10.1% barrel, 9.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.19,31.18,86.76,97.1998,0.3505,0.0953,0.3254,68.83,4.34,38.69,22.24,1.7,0.0795,10.12,44.79,89.69,0.4351,0.1755,25.01,225 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,79,8,84,Wrigley Field,
170,677587,Brayan Rocchio,CLE,PIT,2026-07-18T23:10:00Z,Scheduled,2,,,,45.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",14.0,40.2,51.1,95.5,75.0,64.8,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.02,32.91,86.95,97.3998,0.3643,0.1081,0.3062,70.07,7.92,44.41,23.34,7.1,0.1245,,,,,,,145 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,47,0,80,Progressive Field,
171,642715,Willy Adames,SF,SEA,2026-07-19T00:08:00Z,Scheduled,7,Bryan Woo,693433,R,45.3,Longshot,Watch List,"Projected Lineup, Strong Barrel",40.7,41.4,43.4,59.8,50.0,50.8,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.6% barrel, 14.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.15,41.26,88.55,99.3225,0.4091,0.1865,0.3039,72.31,23.93,48.26,34.34,20.2,0.196,7.63,42.71,89.45,0.3835,0.1513,29.11,253 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,53,0,71,T-Mobile Park,
172,670770,TJ Friedl,CIN,COL,2026-07-18T19:10:00Z,Scheduled,8,Tomoyuki Sugano,608372,R,45.2,Longshot,Watch List,"Projected Lineup, Pitcher Vulnerable, Platoon Edge",9.5,74.3,67.7,47.9,80.0,4.5,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,20,0,"Last 7 games: 3/20, 0 HR","platoon edge; pitcher baseline 13.3% barrel, 21.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,2.84,29.44,87.52,97.3018,0.2729,0.0753,0.2594,70.53,9.47,40.09,22.86,6.3,0.0974,13.34,43.16,90.42,0.5513,0.2476,31.4,149 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,23,4,91,Coors Field,
