rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
29,571970,Max Muncy,LAD,NYY,2026-07-19T16:35:00Z,Pre-Game,5,Cam Schlittler,693645,R,59.5,Longshot,Watch List,"Strong Barrel, Good Environment, Platoon Edge",57.3,36.3,74.2,86.4,80.0,28.9,Yes,No,5,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,21,1,"Last 7 games: 4/21, 1 HR","platoon edge; pitcher baseline 8.3% barrel, 10.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.74,46.74,90.46,101.4308,0.4963,0.2478,0.367,71.41,13.94,52.2,34.88,18.3,0.234,8.27,39.29,88.23,0.3616,0.1421,27.37,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
30,682985,Riley Greene,DET,LAA,2026-07-19T20:07:00Z,Scheduled,4,Ryan Johnson,696270,R,59.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",60.4,42.5,56.7,90.4,80.0,17.7,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,21,0,"Last 7 games: 5/21, 0 HR","platoon edge; pitcher baseline 8.1% barrel, 7.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,14.86,48.65,91.02,102.8528,0.4805,0.227,0.3544,75.67,58.6,39.47,32.47,19.9,0.1923,8.08,37.96,88.03,0.4402,0.1819,33.67,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,1,84,Angel Stadium,
31,680777,Ryan Jeffers,MIN,CHC,2026-07-19T18:20:00Z,Scheduled,5,Shota Imanaga,684007,L,59.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",47.5,53.8,58.3,81.9,78.0,66.7,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.6% barrel, 24.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.69,41.47,90.35,101.407,0.4609,0.2039,0.3663,73.0,36.22,38.09,29.71,8.3,0.2178,10.62,38.67,88.88,0.4263,0.1954,33.83,36 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,75,0,78,Wrigley Field,
32,677800,Wilyer Abreu,BOS,TB,2026-07-19T17:35:00Z,Pre-Game,3,Shane McClanahan,663556,L,59.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",54.3,40.0,60.2,96.6,50.0,88.9,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,5,Hot streak: 5 HR in last 7 games,"same-side matchup; pitcher baseline 8.7% barrel, 6.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.0,43.08,90.38,101.3221,0.4806,0.2243,0.3462,73.89,38.52,37.76,37.66,17.1,0.2038,8.7,39.4,89.1,0.399,0.156,26.1,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3467&lon=-71.0972,89,30,68,Fenway Park,
33,666160,Mickey Moniak,COL,CIN,2026-07-19T19:10:00Z,Scheduled,2,Hunter Greene,668881,R,58.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",52.7,38.6,70.2,95.5,80.0,22.4,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,0,"Last 7 games: 7/26, 0 HR","platoon edge; pitcher baseline 6.4% barrel, 5.2 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.47,44.25,89.77,100.6203,0.4592,0.2196,0.3188,74.15,43.14,48.62,38.59,17.7,0.2746,6.41,46.82,91.1,0.3937,0.1416,22.87,40 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,18,0,94,Coors Field,
34,673548,Seiya Suzuki,CHC,MIN,2026-07-19T18:20:00Z,Scheduled,4,Zebby Matthews,805673,R,58.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",46.2,57.1,58.3,90.4,50.0,77.6,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,28,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 11.7% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.63,42.96,89.69,101.3359,0.444,0.1928,0.3373,73.26,35.66,42.81,30.29,20.1,0.2057,11.72,38.8,89.97,0.4547,0.1984,29.76,36 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,75,0,78,Wrigley Field,
35,592626,Joc Pederson,TEX,ATL,2026-07-19T17:35:00Z,Pre-Game,1,Grant Holmes,656550,R,58.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",48.3,50.0,52.4,93.2,80.0,50.2,Yes,No,1,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,19,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.3% barrel, 15.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.9,47.88,91.69,101.8462,0.435,0.1908,0.343,72.42,23.33,41.85,27.86,13.9,0.2093,9.26,42.95,90.52,0.4154,0.1726,27.53,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,78,23,82,Truist Park,
36,668709,JJ Bleday,CIN,COL,2026-07-19T19:10:00Z,Scheduled,3,Ryan Feltner,663372,R,58.1,Longshot,Watch List,"Projected Lineup, Good Environment, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",39.9,41.7,70.2,92.1,80.0,85.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.0% barrel, 8.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.41,41.22,88.91,100.1123,0.4241,0.1809,0.339,73.24,29.08,47.28,31.31,15.4,0.2305,8.02,38.01,88.53,0.4344,0.1856,27.62,40 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,18,0,94,Coors Field,
37,666018,Jonathan Aranda,TB,BOS,2026-07-19T17:35:00Z,Pre-Game,2,Sonny Gray,543243,R,58.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",49.9,37.8,60.2,95.5,80.0,56.6,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,24,1,Contact streak: 9/24 over last 7 games,"platoon edge; pitcher baseline 8.0% barrel, 14.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.08,47.99,91.67,101.3546,0.4786,0.203,0.3722,70.15,12.3,30.12,30.2,14.0,0.1709,7.98,38.11,89.11,0.3908,0.1467,23.27,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3467&lon=-71.0972,89,30,68,Fenway Park,
38,646240,Rafael Devers,SF,SEA,2026-07-19T20:10:00Z,Scheduled,4,Logan Gilbert,669302,R,57.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",58.4,50.9,25.4,90.4,80.0,53.3,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.0% barrel, 15.8 HR allowed",EV profile; pitcher fly-ball pressure modest,12.85,51.97,92.59,103.0954,0.4618,0.2287,0.3348,71.74,21.06,33.84,33.67,24.5,0.2305,10.0,42.96,90.59,0.3943,0.1638,29.24,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,,,,T-Mobile Park,
39,668904,Royce Lewis,MIN,CHC,2026-07-19T18:20:00Z,Scheduled,4,Shota Imanaga,684007,L,57.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",42.0,53.8,58.3,90.4,78.0,48.7,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.6% barrel, 24.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.57,41.14,89.31,100.5028,0.3916,0.1649,0.3019,74.3,47.08,47.84,31.13,10.9,0.1685,10.62,38.67,88.88,0.4263,0.1954,33.83,36 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,75,0,78,Wrigley Field,
40,681715,Heriberto Hernandez,MIA,MIL,2026-07-19T18:10:00Z,Scheduled,2,Robert Gasser,688107,L,57.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",56.1,36.6,55.1,95.5,78.0,30.3,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,1,"Last 7 games: 5/25, 1 HR","platoon edge; pitcher baseline 8.4% barrel, 7.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.91,48.83,91.53,101.9488,0.4812,0.2285,0.3529,74.45,47.83,45.07,31.88,12.1,0.2175,8.37,34.46,88.41,0.3869,0.1656,28.29,38 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,77,0,76,American Family Field,
41,696100,Hunter Goodman,COL,CIN,2026-07-19T19:10:00Z,Scheduled,3,Hunter Greene,668881,R,57.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Good Environment, Premium Lineup Spot",59.1,38.6,70.2,92.1,50.0,14.6,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,0,"Last 7 games: 5/23, 0 HR","same-side matchup; pitcher baseline 6.4% barrel, 5.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.42,46.2,91.01,102.9315,0.466,0.228,0.3289,75.1,50.96,48.98,30.59,28.2,0.2693,6.41,46.82,91.1,0.3937,0.1416,22.87,40 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,18,0,94,Coors Field,
42,665487,Fernando Tatis,SD,KC,2026-07-19T18:10:00Z,Scheduled,1,Noah Cameron,702070,L,57.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",51.1,46.2,51.2,88.7,78.0,44.8,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,1,"Last 7 games: 8/27, 1 HR","platoon edge; pitcher baseline 9.0% barrel, 14.5 HR allowed",EV profile; pitcher fly-ball pressure modest,11.07,53.13,92.46,104.4833,0.4509,0.1701,0.3574,75.33,56.98,32.7,21.45,11.7,0.1255,8.96,38.24,88.88,0.4464,0.1828,26.59,283 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0517&lon=-94.4803,49,12,91,Kauffman Stadium,
43,605137,Josh Bell,MIN,CHC,2026-07-19T18:20:00Z,Scheduled,3,Shota Imanaga,684007,L,57.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",46.7,52.4,58.3,92.1,75.0,14.1,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,0,"Last 7 games: 6/28, 0 HR","switch hitter; pitcher baseline 10.6% barrel, 24.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.91,44.41,90.12,101.0628,0.4619,0.2073,0.3387,72.4,28.74,41.78,26.78,15.7,0.1779,10.62,38.67,88.88,0.4263,0.1954,33.83,36 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,75,0,78,Wrigley Field,
44,592518,Manny Machado,SD,KC,2026-07-19T18:10:00Z,Scheduled,3,Noah Cameron,702070,L,56.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",48.3,46.2,51.2,92.1,78.0,46.5,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,1,"Last 7 games: 8/26, 1 HR","platoon edge; pitcher baseline 9.0% barrel, 14.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.01,45.55,90.94,101.7357,0.439,0.1946,0.3312,74.64,44.33,40.29,28.01,21.4,0.2025,8.96,38.24,88.88,0.4464,0.1828,26.59,283 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0517&lon=-94.4803,49,12,91,Kauffman Stadium,
45,518692,Freddie Freeman,LAD,NYY,2026-07-19T16:35:00Z,Pre-Game,3,Cam Schlittler,693645,R,56.8,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",47.0,36.3,74.2,96.6,80.0,14.1,Yes,No,3,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,0,"Last 7 games: 6/28, 0 HR","platoon edge; pitcher baseline 8.3% barrel, 10.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.47,45.14,90.62,100.8553,0.4894,0.2063,0.371,70.32,8.96,36.33,29.45,17.7,0.1986,8.27,39.29,88.23,0.3616,0.1421,27.37,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
46,664023,Ian Happ,CHC,MIN,2026-07-19T18:20:00Z,Scheduled,5,Zebby Matthews,805673,R,56.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",46.9,55.7,58.3,81.9,75.0,21.1,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,0,"Last 7 games: 6/23, 0 HR","switch hitter; pitcher baseline 11.7% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.66,43.84,89.72,101.2097,0.4248,0.2042,0.3295,72.05,19.72,43.63,33.44,18.8,0.1987,11.72,38.8,89.97,0.4547,0.1984,29.76,36 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,75,0,78,Wrigley Field,
47,671739,Michael Harris II,ATL,TEX,2026-07-19T17:35:00Z,Pre-Game,4,Nathan Eovaldi,543135,R,56.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",52.2,39.5,52.4,94.9,80.0,32.2,Yes,No,4,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,33,1,"Last 7 games: 7/33, 1 HR","platoon edge; pitcher baseline 7.9% barrel, 16.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.69,48.79,91.32,103.7234,0.4905,0.2005,0.3486,74.65,46.51,34.75,23.75,17.9,0.188,7.89,39.55,88.6,0.393,0.1579,25.32,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,78,23,82,Truist Park,
48,668930,Brice Turang,MIL,MIA,2026-07-19T18:10:00Z,Scheduled,3,Eury Pérez,691587,R,56.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",39.9,52.4,55.1,92.1,80.0,49.7,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 11.5% barrel, 12.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.28,45.23,90.96,100.6415,0.4381,0.1817,0.3427,70.18,12.22,27.3,24.48,15.2,0.182,11.52,41.11,88.75,0.3961,0.1847,31.43,38 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,77,0,76,American Family Field,
49,665019,Kody Clemens,MIN,CHC,2026-07-19T18:20:00Z,Scheduled,6,Shota Imanaga,684007,L,56.6,Longshot,Watch List,"Projected Lineup, Strong Barrel",54.8,53.8,58.3,71.7,50.0,46.4,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 10.6% barrel, 24.7 HR allowed",lift-pull EV profile; pitcher allows elevated contact,12.98,47.11,92.41,101.7775,0.4601,0.2097,0.3345,71.99,14.73,43.84,32.83,18.3,0.2427,10.62,38.67,88.88,0.4263,0.1954,33.83,36 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,75,0,78,Wrigley Field,
50,665953,Andres Chaparro,WSH,ATH,2026-07-19T20:05:00Z,Scheduled,2,Jacob Lopez,682052,L,56.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",52.1,21.1,59.4,95.5,78.0,100.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,14,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 5.0% barrel, 12.2 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,13.55,47.18,90.06,101.2167,0.4335,0.2051,0.3392,74.35,43.63,49.85,28.19,2.4,0.1656,4.99,31.52,85.57,0.3564,0.1331,32.41,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,20,0,92,Sutter Health Park,
51,624413,Pete Alonso,BAL,HOU,2026-07-19T18:10:00Z,Scheduled,4,Hunter Brown,686613,R,56.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",68.5,23.1,58.1,90.4,50.0,49.9,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 6.5% barrel, 8.6 HR allowed",EV profile; pitcher fly-ball pressure modest,14.42,54.47,93.71,103.8787,0.5279,0.257,0.3797,74.95,50.25,37.27,30.95,26.1,0.2282,6.46,36.89,85.47,0.339,0.1346,23.3,171 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,67,0,86,Daikin Park,
52,669003,Garrett Mitchell,MIL,MIA,2026-07-19T18:10:00Z,Scheduled,6,Eury Pérez,691587,R,56.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",50.0,52.4,55.1,71.7,80.0,38.9,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,29,0,Contact streak: 11/29 over last 7 games,"platoon edge; pitcher baseline 11.5% barrel, 12.7 HR allowed",EV profile; pitcher allows elevated contact,12.02,47.87,92.08,103.7377,0.4271,0.1736,0.3363,77.01,76.11,34.0,18.39,5.6,0.1545,11.52,41.11,88.75,0.3961,0.1847,31.43,38 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,77,0,76,American Family Field,
53,663757,Trent Grisham,NYY,LAD,2026-07-19T16:35:00Z,Pre-Game,1,Yoshinobu Yamamoto,808967,R,56.4,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot, Platoon Edge",50.8,26.5,74.2,93.2,80.0,37.8,Yes,No,1,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,1,"Last 7 games: 6/24, 1 HR","platoon edge; pitcher baseline 6.3% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.82,47.1,91.1,101.1264,0.4679,0.2122,0.3609,70.51,8.63,44.93,31.75,17.2,0.1975,6.26,36.48,87.95,0.3425,0.1235,23.22,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
54,694192,Jackson Chourio,MIL,MIA,2026-07-19T18:10:00Z,Scheduled,2,Eury Pérez,691587,R,56.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",51.3,52.4,55.1,95.5,50.0,14.1,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,0,"Last 7 games: 6/28, 0 HR","same-side matchup; pitcher baseline 11.5% barrel, 12.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.22,44.82,91.33,102.1052,0.454,0.2049,0.3238,74.53,47.14,33.39,27.94,15.4,0.2035,11.52,41.11,88.75,0.3961,0.1847,31.43,38 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,77,0,76,American Family Field,
55,624424,Michael Conforto,CHC,MIN,2026-07-19T18:20:00Z,Scheduled,7,Zebby Matthews,805673,R,56.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",50.8,57.1,58.3,59.8,80.0,32.9,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,1,"Last 7 games: 5/23, 1 HR","platoon edge; pitcher baseline 11.7% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.59,45.68,91.65,101.1849,0.4366,0.1987,0.3328,73.02,32.94,41.01,34.97,9.2,0.2054,11.72,38.8,89.97,0.4547,0.1984,29.76,36 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,75,0,78,Wrigley Field,
56,672960,Kazuma Okamoto,TOR,CWS,2026-07-19T16:15:00Z,Pre-Game,4,Sean Burke,680732,R,56.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",57.3,42.5,45.4,94.9,50.0,52.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.4% barrel, 16.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,14.5,47.4,91.3,102.4914,0.444,0.226,0.327,73.2,35.3,51.3,32.9,22.0,0.226,8.4,38.08,89.11,0.3947,0.1613,30.63,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,77,0,72,Rogers Centre,
