rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
211,641487,J.P. Crawford,SEA,PIT,2026-06-24T22:40:00Z,Scheduled,1,Braxton Ashcraft,677952,R,41.1,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",27.3,23.7,42.3,88.7,80.0,9.3,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,22,0,"Last 7 games: 4/22, 0 HR","platoon edge; pitcher baseline 5.1% barrel, 6.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.35,35.4,87.83,98.3051,0.4021,0.1459,0.3451,71.45,19.79,34.65,23.59,10.6,0.1456,5.12,38.22,88.98,0.3346,0.1115,24.69,324 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,56,0,69,PNC Park,
212,690924,Braxton Fulford,COL,BOS,2026-06-24T19:10:00Z,Pre-Game,7,Ranger Suarez,624133,L,41.0,Longshot,Watch List,Platoon Edge,25.9,18.9,69.7,64.3,78.0,28.2,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,13,0,"Last 7 games: 4/13, 0 HR","platoon edge; pitcher baseline 5.6% barrel, 7.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,7.68,35.97,88.35,99.3259,0.2913,0.114,0.2529,71.81,24.05,22.59,35.16,1.0,0.1502,5.64,32.08,86.71,0.3454,0.111,23.82,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,26,6,87,Coors Field,
213,669242,Tommy Edman,LAD,MIN,2026-06-24T23:40:00Z,Scheduled,5,Joe Ryan,657746,R,41.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",16.1,48.4,27.1,81.9,75.0,36.5,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,6,8,22,0,Contact streak: 8/22 over last 6 games,"switch hitter; pitcher baseline 10.7% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,1.35,35.28,88.37,99.5451,0.3935,0.0908,0.3329,70.9,14.38,47.78,19.01,3.9,0.0786,10.73,42.67,89.85,0.3725,0.1614,30.03,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,,,,Target Field,
214,609280,Miguel Andujar,SD,ATL,2026-06-25T00:40:00Z,Scheduled,5,Martín Pérez,527048,L,40.9,Longshot,Watch List,"Projected Lineup, Platoon Edge",19.6,39.2,43.6,81.9,78.0,0.0,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,10,0,"Last 7 games: 1/10, 0 HR","platoon edge; pitcher baseline 9.0% barrel, 6.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.49,35.89,88.0,99.4084,0.3711,0.117,0.2868,71.14,17.84,39.22,19.87,6.5,0.1583,8.98,38.14,88.2,0.4094,0.1625,24.41,303 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,71,1,73,Petco Park,
215,680574,Matt McLain,CIN,MIL,2026-06-24T23:10:00Z,Scheduled,9,Shane Drohan,675660,L,40.7,Longshot,Watch List,"Projected Lineup, Platoon Edge",35.4,29.9,61.3,40.2,78.0,0.0,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,18,0,"Last 7 games: 2/18, 0 HR","platoon edge; pitcher baseline 8.1% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.27,39.16,88.8,99.2054,0.3869,0.1623,0.3138,71.1,10.24,33.33,33.15,10.1,0.1412,8.1,36.0,87.3,0.351,0.127,28.7,331 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,44,1,77,Great American Ball Park,
216,665923,Esteury Ruiz,MIA,TEX,2026-06-24T16:10:00Z,In Progress,8,Jacob deGrom,594798,R,40.6,Longshot,Watch List,No major boost,24.2,51.8,43.0,52.4,50.0,36.5,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,11,0,Contact streak: 4/11 over last 7 games,"same-side matchup; pitcher baseline 9.3% barrel, 18.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.05,31.22,85.84,96.5805,0.351,0.1561,0.2896,71.38,15.02,44.59,28.35,3.1,0.2445,9.3,43.37,90.52,0.4057,0.1756,31.35,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,75,3,84,loanDepot park,
217,813841,Jonah Cox,SF,ATH,2026-06-25T01:45:00Z,Scheduled,9,Gage Jump,695611,L,40.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",53.5,11.4,40.8,40.2,78.0,24.9,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,7,0,"Last 7 games: 2/7, 0 HR","platoon edge; pitcher baseline 2.5% barrel, 0.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,11.1,44.4,90.0,100.009,0.529,0.246,0.343,69.6,3.3,0.0,44.4,1.0,0.353,2.5,29.6,87.8,0.315,0.084,28.4,280 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,77,0,64,Oracle Park,
218,693304,Nick Gonzales,PIT,SEA,2026-06-24T22:40:00Z,Scheduled,5,Bryan Woo,693433,R,40.2,Longshot,Watch List,Projected Lineup,17.5,42.5,42.3,81.9,50.0,37.8,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","same-side matchup; pitcher baseline 7.8% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,3.59,37.47,86.91,98.5666,0.3925,0.1105,0.3176,70.43,11.82,40.86,21.05,3.6,0.0866,7.84,43.69,89.45,0.3793,0.152,30.44,324 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,56,0,69,PNC Park,
219,660688,Keibert Ruiz,WSH,PHI,2026-06-24T22:45:00Z,Scheduled,8,Aaron Nola,605400,R,40.1,Longshot,Watch List,"Projected Lineup, Platoon Edge",19.7,44.1,45.7,47.9,75.0,54.3,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,25,1,Contact streak: 9/25 over last 7 games,"switch hitter; pitcher baseline 9.1% barrel, 15.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.58,37.69,88.37,98.0131,0.3601,0.1171,0.2772,67.08,0.58,57.69,27.19,4.8,0.1634,9.1,40.57,88.49,0.4261,0.1752,26.06,335 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,67,0,72,Nationals Park,
220,703607,Henry Bolte,ATH,SF,2026-06-25T01:45:00Z,Scheduled,8,Tyler Mahle,641816,R,39.6,Longshot,Watch List,Projected Lineup,34.1,39.1,40.8,47.9,50.0,32.9,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,1,"Last 7 games: 5/23, 1 HR","same-side matchup; pitcher baseline 8.3% barrel, 9.2 HR allowed",EV profile; pitcher fly-ball pressure modest,5.1,51.3,92.4,104.9787,0.337,0.107,0.305,76.9,73.4,34.2,19.0,2.0,0.096,8.28,36.12,88.92,0.4067,0.1593,28.45,280 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,77,0,64,Oracle Park,
221,514888,Jose Altuve,HOU,TOR,2026-06-24T23:07:00Z,Scheduled,5,Trey Yesavage,702056,R,39.5,Longshot,Watch List,Projected Lineup,19.1,28.3,55.9,81.9,50.0,41.7,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,29,1,"Last 7 games: 8/29, 1 HR","same-side matchup; pitcher baseline 5.7% barrel, 3.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.9,33.42,85.66,97.5765,0.3714,0.1295,0.3021,69.14,9.18,47.39,20.83,13.4,0.1665,5.67,43.09,90.22,0.3263,0.1163,23.71,322 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,41,0,72,Rogers Centre,
222,673237,Yainer Diaz,HOU,TOR,2026-06-24T23:07:00Z,Scheduled,6,Trey Yesavage,702056,R,39.5,Longshot,Watch List,Projected Lineup,24.6,28.3,55.9,71.7,50.0,34.4,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,1,"Last 7 games: 5/22, 1 HR","same-side matchup; pitcher baseline 5.7% barrel, 3.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.38,33.45,88.36,99.0203,0.3978,0.1361,0.3001,72.27,18.79,33.9,19.45,8.1,0.1372,5.67,43.09,90.22,0.3263,0.1163,23.71,322 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,41,0,72,Rogers Centre,
223,605170,Victor Caratini,MIN,LAD,2026-06-24T23:40:00Z,Scheduled,6,Shohei Ohtani,660271,R,39.5,Longshot,Watch List,"Projected Lineup, Platoon Edge, Hot Hitter/Streak",33.8,11.5,27.1,71.7,75.0,95.7,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,23,3,Hot streak: 3 HR in last 7 games,"switch hitter; pitcher baseline 3.7% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.98,39.65,89.12,99.0161,0.4208,0.1672,0.3409,71.18,14.43,37.71,24.53,7.8,0.1359,3.68,34.51,87.1,0.2989,0.0933,22.51,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,,,,Target Field,
224,663616,Trevor Larnach,MIN,LAD,2026-06-24T23:40:00Z,Scheduled,1,Shohei Ohtani,660271,R,39.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",26.5,11.8,27.1,88.7,80.0,81.7,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,13,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 3.7% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.06,35.83,87.61,98.4801,0.3939,0.1397,0.3285,71.71,18.37,40.38,25.03,8.6,0.1477,3.68,34.51,87.1,0.2989,0.0933,22.51,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,,,,Target Field,
225,677870,Leo Jiménez,MIA,TEX,2026-06-24T16:10:00Z,In Progress,9,Jacob deGrom,594798,R,39.2,Longshot,Watch List,No major boost,28.9,51.8,43.0,44.8,50.0,0.0,Yes,Yes,8,Yes,Yes,MLB Stats API; RotoWire,order MLB 9 vs RotoWire 8,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,15,0,"Last 7 games: 1/15, 0 HR","same-side matchup; pitcher baseline 9.3% barrel, 18.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.44,43.98,91.44,100.351,0.328,0.1024,0.2932,71.51,13.08,29.05,24.03,0.3,0.0491,9.3,43.37,90.52,0.4057,0.1756,31.35,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,75,3,84,loanDepot park,
226,669392,Samad Taylor,SD,ATL,2026-06-25T00:40:00Z,Scheduled,2,Martín Pérez,527048,L,39.2,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",2.5,39.2,43.6,95.5,78.0,39.7,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,0,Contact streak: 10/26 over last 7 games,"platoon edge; pitcher baseline 9.0% barrel, 6.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.82,25.31,82.91,94.8294,0.3266,0.0682,0.2834,68.88,2.87,32.63,10.96,0.7,0.0518,8.98,38.14,88.2,0.4094,0.1625,24.41,303 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,71,1,73,Petco Park,
227,694378,Jacob Gonzalez,CWS,CLE,2026-06-24T18:10:00Z,Delayed Start,9,Tanner Bibee,676440,R,39.0,Longshot,Watch List,Platoon Edge,20.6,52.6,41.0,44.8,80.0,0.0,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,0,16,0,"Last 7 games: 0/16, 0 HR","platoon edge; pitcher baseline 9.6% barrel, 19.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.1,40.6,88.4,99.7393,0.302,0.119,0.271,71.7,16.5,48.5,30.3,1.0,0.061,9.57,42.83,90.11,0.4291,0.1821,28.11,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,63,0,66,Rate Field,
228,694388,Joey Loperfido,HOU,TOR,2026-06-24T23:07:00Z,Scheduled,8,Trey Yesavage,702056,R,39.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",24.0,28.3,55.9,47.9,80.0,40.3,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,15,1,"Last 7 games: 4/15, 1 HR","platoon edge; pitcher baseline 5.7% barrel, 3.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.26,35.98,88.91,98.3846,0.3601,0.1116,0.3076,72.14,21.63,29.47,24.06,1.9,0.1334,5.67,43.09,90.22,0.3263,0.1163,23.71,322 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,41,0,72,Rogers Centre,
229,686780,Pedro Pages,STL,AZ,2026-06-24T23:45:00Z,Scheduled,9,Mitch Bratt,683352,L,38.9,Longshot,Watch List,"Projected Lineup, Platoon Edge",26.2,41.2,44.6,40.2,78.0,19.5,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,12,0,"Last 7 games: 3/12, 0 HR","platoon edge; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.49,37.55,87.3,99.2734,0.361,0.1397,0.2765,72.46,21.98,37.11,28.74,6.1,0.1379,,,,,,,76 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,49,0,80,Busch Stadium,
230,805367,Chase Meidroth,CWS,CLE,2026-06-24T18:10:00Z,Delayed Start,6,Tanner Bibee,676440,R,38.8,Longshot,Watch List,No major boost,13.0,52.6,41.0,76.2,50.0,10.8,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,0,"Last 7 games: 5/26, 0 HR","same-side matchup; pitcher baseline 9.6% barrel, 19.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.84,35.68,87.85,97.5501,0.3274,0.0926,0.2874,67.12,1.39,38.47,20.05,5.7,0.0985,9.57,42.83,90.11,0.4291,0.1821,28.11,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,63,0,66,Rate Field,
231,686217,Sal Frelick,MIL,CIN,2026-06-24T23:10:00Z,Scheduled,7,Rhett Lowder,695076,R,38.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",5.1,46.2,61.3,59.8,80.0,24.9,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,14,0,"Last 7 games: 4/14, 0 HR","platoon edge; pitcher baseline 9.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.33,27.26,85.78,96.4951,0.3222,0.0777,0.2864,68.27,3.72,40.93,18.8,5.7,0.0946,9.0,39.4,90.5,0.439,0.177,26.9,331 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,44,1,77,Great American Ball Park,
232,666152,David Hamilton,MIL,CIN,2026-06-24T23:10:00Z,Scheduled,9,Rhett Lowder,695076,R,38.5,Longshot,Watch List,"Projected Lineup, Platoon Edge",12.4,46.2,61.3,40.2,80.0,24.9,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,14,0,"Last 7 games: 4/14, 0 HR","platoon edge; pitcher baseline 9.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.81,27.73,86.39,96.9496,0.3071,0.1009,0.2663,70.01,8.09,34.62,27.63,3.9,0.1028,9.0,39.4,90.5,0.439,0.177,26.9,331 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,44,1,77,Great American Ball Park,
233,690976,Alex Freeland,LAD,MIN,2026-06-24T23:40:00Z,Scheduled,9,Joe Ryan,657746,R,38.5,Longshot,Watch List,"Projected Lineup, Platoon Edge",27.2,48.4,27.1,40.2,75.0,29.4,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,19,0,"Last 7 games: 6/19, 0 HR","switch hitter; pitcher baseline 10.7% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.81,39.54,89.86,99.0639,0.3305,0.1224,0.2859,70.63,9.75,35.13,27.16,2.7,0.1018,10.73,42.67,89.85,0.3725,0.1614,30.03,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,,,,Target Field,
234,500743,Miguel Rojas,LAD,MIN,2026-06-24T23:40:00Z,Scheduled,7,Joe Ryan,657746,R,38.3,Longshot,Watch List,Projected Lineup,20.3,49.8,27.1,59.8,50.0,54.9,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,11,1,Contact streak: 4/11 over last 7 games,"same-side matchup; pitcher baseline 10.7% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,5.92,35.33,87.6,98.35,0.3909,0.116,0.3175,68.8,5.42,37.97,20.93,3.5,0.114,10.73,42.67,89.85,0.3725,0.1614,30.03,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,,,,Target Field,
235,668904,Royce Lewis,MIN,LAD,2026-06-24T23:40:00Z,Scheduled,5,Shohei Ohtani,660271,R,38.3,Longshot,Watch List,"Projected Lineup, Strong Barrel",42.2,11.8,27.1,81.9,50.0,30.3,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,30,1,"Last 7 games: 6/30, 1 HR","same-side matchup; pitcher baseline 3.7% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.2,40.79,88.89,100.1337,0.3916,0.1663,0.304,74.16,45.26,46.58,30.71,8.8,0.1587,3.68,34.51,87.1,0.2989,0.0933,22.51,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,,,,Target Field,
236,665926,Andres Gimenez,TOR,HOU,2026-06-24T23:07:00Z,Scheduled,9,Mike Burrows,681347,R,37.9,Longshot,Watch List,"Projected Lineup, Platoon Edge",8.5,47.0,55.9,40.2,80.0,52.5,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,23,1,Contact streak: 8/23 over last 7 games,"platoon edge; pitcher baseline 9.6% barrel, 16.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.7,25.46,86.44,96.092,0.3316,0.0985,0.2779,68.39,4.93,37.75,22.81,7.0,0.1296,9.61,39.2,88.36,0.4341,0.1759,27.05,322 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,41,0,72,Rogers Centre,
237,670032,Nicky Lopez,TEX,MIA,2026-06-24T16:10:00Z,In Progress,9,Eury Pérez,691587,R,37.8,Longshot,Watch List,Platoon Edge,2.7,62.3,43.0,44.8,80.0,40.3,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,18,0,Contact streak: 7/18 over last 7 games,"platoon edge; pitcher baseline 13.2% barrel, 11.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,0.0,28.31,84.59,95.536,0.2662,0.0454,0.2533,67.0,0.75,32.19,14.31,0.7,0.0406,13.2,43.7,89.52,0.4318,0.2085,32.13,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,75,3,84,loanDepot park,
238,696285,Jacob Young,WSH,PHI,2026-06-24T22:45:00Z,Scheduled,7,Aaron Nola,605400,R,37.8,Longshot,Watch List,Projected Lineup,20.5,45.8,45.7,59.8,50.0,6.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,0,"Last 7 games: 4/25, 0 HR","same-side matchup; pitcher baseline 9.1% barrel, 15.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.98,35.81,88.72,98.6793,0.3724,0.1146,0.3012,69.07,2.65,33.95,23.44,6.2,0.1218,9.1,40.57,88.49,0.4261,0.1752,26.06,335 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,67,0,72,Nationals Park,
239,665804,Miguel Amaya,CHC,NYM,2026-06-24T23:10:00Z,Scheduled,8,Sean Manaea,640455,L,37.7,Longshot,Watch List,"Projected Lineup, Platoon Edge",22.9,39.4,40.8,47.9,78.0,16.6,No,Yes,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,13,0,"Last 7 games: 3/13, 0 HR","platoon edge; pitcher baseline 8.5% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.37,31.43,86.4,97.3931,0.351,0.1343,0.3076,70.66,12.82,41.43,32.79,3.3,0.1623,8.48,40.22,88.54,0.4031,0.1589,24.34,283 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
240,691720,Kyle Karros,COL,BOS,2026-06-24T19:10:00Z,Pre-Game,9,Ranger Suarez,624133,L,37.7,Longshot,Watch List,Platoon Edge,22.5,18.9,69.7,44.8,78.0,40.3,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,15,1,"Last 7 games: 4/15, 1 HR","platoon edge; pitcher baseline 5.6% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.41,40.91,88.95,99.6417,0.3495,0.1075,0.3091,69.8,4.95,39.29,21.82,3.1,0.1021,5.64,32.08,86.71,0.3454,0.111,23.82,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,26,6,87,Coors Field,
